PINUS;0.9309315085411072;0.004385968;0.026201569;0.001669433;0.002482611;0.0065710777;0.018887974;0.006321729;0.009933262;0.039208315;0.00089260325;0.86186314;0.006762723;0.00046997896;0.0144958515;1.11521984e-13;1.569761e-12;2.8912346e-11;4.472381e-11;2.5668448e-13;6.2552097e-10;2.5779176e-10;3.7573337e-11;1.4296757e-09;7.585218e-11;0.9999999;1.7986479e-09;7.446382e-08;1.551871e-10
PINUS;0.8716769218444824;0.0041997363;0.01417837;0.0014330482;0.0024828436;0.0062021296;0.011657949;0.0059735817;0.008916675;0.027660374;0.0011273662;0.74369013;0.006493116;0.00045003448;0.02480354;3.9153186e-10;2.8305003e-09;4.1051017e-08;4.726043e-08;1.895743e-09;6.986222e-05;8.135706e-07;1.147605e-08;5.3063286e-07;1.914983e-08;0.9996637;2.7353701e-06;5.7461743e-06;1.1967424e-07
PINUS;0.36375629901885986;0.023627372;0.050348185;0.005346744;0.020873748;0.052093644;0.034663904;0.023376277;0.010834279;0.056637127;0.008413268;0.5395228;0.016587421;0.00209577;0.0732732;1.5291442e-05;8.3655095e-06;0.00020518735;0.0004509391;0.0017632953;0.13159433;0.0017185378;1.5683072e-05;0.0034811911;0.0002527195;0.18798979;0.0005274919;6.805397e-05;0.009059095
PINUS;0.7410810589790344;0.0016266211;0.007446096;0.0004957212;0.0013973408;0.002680853;0.0027945095;0.002368856;0.0044805505;0.014046573;0.00056769245;0.48475927;0.0020008008;0.00016349401;0.007916084;7.3069026e-09;1.1853133e-07;1.2123199e-07;1.9264412e-07;6.4597923e-09;2.1065334e-06;4.2418935e-05;5.7418674e-08;2.3396535e-05;3.1092761e-06;0.99740285;1.5657272e-07;8.2044573e-07;2.0698321e-06
POACEAE;0.16661205887794495;0.0133792525;0.058258962;0.03250526;0.057624806;0.18878901;0.03224234;0.08081051;0.025933363;0.005283484;0.0030824686;0.11391842;0.32960862;0.16512644;0.038710352;6.7840506e-07;6.7596835e-09;2.0281179e-07;9.191768e-05;0.00018782401;0.001215129;0.00066088326;9.998516e-07;5.8320798e-06;2.2203152e-07;2.1438651e-05;0.0036155013;0.01251574;1.116119e-05
BETULA;0.1349685788154602;0.020279165;0.065988675;0.0760628;0.13533291;0.2699204;0.089718595;0.02586435;0.017559255;0.017250156;0.012589981;0.066159576;0.057295866;0.062326837;0.029082414;1.2669317e-07;2.3198823e-09;8.8790735e-08;5.741236e-06;1.6740494e-05;0.0013217265;1.6784478e-06;1.1372715e-08;2.4652874e-07;3.7650036e-08;1.5002905e-07;8.228707e-07;1.4252228e-07;1.4069583e-06
APIACEAE;0.519665002822876;0.8904387;0.041194584;0.004296743;0.0026314026;0.0641286;0.0051304977;0.037338242;0.0058646873;0.006256319;0.027089931;0.0144747095;0.009115949;0.0038736868;0.028749587;0.14889134;9.381931e-11;1.3870747e-11;4.610145e-09;2.9768287e-07;1.2683117e-08;6.645606e-06;1.639795e-10;1.2209588e-09;2.2495623e-09;9.644436e-11;6.9148903e-10;1.9235544e-09;1.1750247e-09
PINUS;0.10775166004896164;0.0025116499;0.014515021;0.0018874588;0.010519175;0.0120869065;0.003228368;0.019664146;0.0044461587;0.021557715;0.0020288127;0.2135741;0.007250007;0.0011906401;0.0055973884;0.0001593465;7.627054e-05;0.00013646211;0.0008347325;0.00023231945;0.021435445;0.039873242;1.0520401e-05;0.00030627384;0.00036662843;0.0019292287;0.00020858334;0.0026862992;0.00079215417
LYCOPODIUM;0.7355599403381348;0.0046827826;0.018415201;0.0039209034;0.019458657;0.01803487;0.028785087;0.010894334;0.023671292;0.4717912;0.0149835395;0.51889265;0.008508599;0.0009913652;0.010032364;1.5017046e-07;1.2210223e-06;6.634517e-06;1.4805677e-05;2.5685065e-06;0.00053742074;1.4702547e-06;3.4003324e-07;0.9993286;7.1191783e-07;7.2761235e-05;1.2236242e-06;2.9386138e-07;9.146749e-06
PINUS;0.7164828777313232;0.0017496486;0.0075852843;0.00041732332;0.0011094254;0.0019235482;0.0016705372;0.0068920203;0.004979023;0.0067129983;0.0004762847;0.43297213;0.003061175;0.00020056214;0.010661807;1.7177809e-13;1.3067223e-12;4.7468388e-12;2.1490166e-11;1.6755259e-13;1.6833854e-11;6.155577e-09;1.8463316e-11;2.07554e-09;6.073402e-10;0.9999937;1.3693065e-10;1.3144711e-07;2.4785278e-11
PINUS;0.1614668220281601;0.0025537943;0.0078019085;0.0008505446;0.0018207878;0.0027979054;0.0026209573;0.009997342;0.007054661;0.010100771;0.0011044946;0.3229309;0.004623078;0.0003793688;0.016687373;3.2081477e-08;3.5820733e-09;8.6782e-09;2.790762e-07;1.3179849e-07;1.0861017e-07;0.0005744484;3.3703472e-08;4.6962526e-08;1.0701605e-06;2.7386209e-06;6.95548e-08;1.1980509e-06;2.3040172e-08
CYPERACEAE;0.21809281408786774;0.014606223;0.037232157;0.0033416538;0.016594026;0.035219457;0.008149485;0.049692772;0.007980732;0.028180515;0.005858397;0.31998834;0.015880907;0.0028894434;0.018775564;3.92764e-05;1.8199757e-05;5.7769444e-06;0.0012619185;7.352571e-05;0.00025050464;0.38649285;5.577472e-06;0.00015264376;0.00011936016;0.0036306202;4.2959455e-05;0.000622676;2.5509062e-05
BETULA;0.910252571105957;0.004709152;0.021857044;0.048331983;0.82050526;0.15089792;0.005688652;0.08634713;0.0028316167;0.024522057;0.020033848;0.014929236;0.0068852017;0.054727193;0.0032132342;1.5881506e-11;4.5012494e-10;1.5794062e-10;0.9999999;4.6279307e-08;3.773914e-09;9.1298247e-10;1.6138914e-09;1.692093e-08;2.1620157e-09;5.672441e-09;3.2673555e-11;2.0533069e-08;5.686046e-13
BETULA;0.7515530586242676;0.011153997;0.03140404;0.04376697;0.50310796;0.2332299;0.0068256357;0.06362816;0.0056110527;0.0142252;0.015889926;0.02092067;0.013495623;0.08956262;0.007359298;2.3045849e-10;1.4203945e-08;8.0000975e-09;0.9999981;8.344585e-07;8.301381e-09;3.9383092e-09;2.5074206e-07;9.9867364e-08;3.153135e-08;3.6889205e-08;3.2010397e-10;5.835167e-07;5.366149e-12
BETULA;0.8856332898139954;0.0028488375;0.013096552;0.029986924;0.7712666;0.102196045;0.0028215097;0.043102283;0.0017961652;0.02112315;0.022161845;0.008478903;0.0032288162;0.02713374;0.0022784164;1.4849025e-12;2.4122193e-10;3.1532926e-11;1.0;1.9200682e-08;2.1661672e-10;3.04669e-11;1.2879532e-10;1.3423367e-09;1.1514109e-10;2.2403322e-10;6.493756e-13;6.599023e-10;1.471562e-14
LYCOPODIUM;0.9155851602554321;0.0024972027;0.010272756;0.0038870682;0.031677715;0.014302651;0.028083274;0.0049543595;0.022405827;0.8311723;0.05270214;0.19412044;0.0031416812;0.0007802994;0.0044779247;1.2449273e-09;5.334573e-09;2.885482e-08;7.663802e-08;3.1931883e-08;1.0194011e-06;1.1679122e-08;5.5898055e-09;0.999998;5.1053778e-08;4.835512e-07;4.514432e-09;5.813451e-10;1.0110046e-07
LYCOPODIUM;0.835364818572998;0.004715522;0.018795803;0.0051593636;0.045976885;0.026284246;0.022092687;0.015736047;0.01950753;0.6708054;0.027772477;0.40820572;0.00575059;0.0011352202;0.00860975;2.7819645e-08;1.13198595e-07;8.484869e-07;1.9726406e-06;2.9702431e-07;3.268823e-05;2.8677195e-07;1.1899416e-07;0.9999242;5.141854e-07;3.172651e-05;2.4850704e-07;3.893485e-08;4.5943457e-06
POACEAE;0.3178475499153137;0.008788762;0.025331264;0.008494965;0.016951729;0.04913169;0.023116663;0.05232512;0.031172462;0.0062382617;0.0047605895;0.14764257;0.46470198;0.026472606;0.058626212;0.0006403661;4.1719554e-06;0.00023394516;0.0017607121;0.071914926;0.006481429;0.033165317;9.4954536e-05;7.273574e-05;0.00017544207;0.00017404008;0.07305964;0.6092225;0.0023854536
POACEAE;0.7245888710021973;0.0046677915;0.030845718;0.034766532;0.020039564;0.050014317;0.015145501;0.043261126;0.03113884;0.0016047538;0.0004315375;0.06272453;0.20779367;0.4491856;0.0131251495;7.938962e-12;1.1138307e-11;2.7486456e-11;4.4740384e-10;2.708966e-10;3.7092496e-10;5.3227845e-06;5.007523e-10;9.949833e-11;9.9931785e-11;5.388806e-08;2.4651315e-06;0.99999213;5.75981e-10
CYPERACEAE;0.5435750484466553;0.009778135;0.013229692;0.0021589613;0.008226833;0.025485896;0.0025957255;0.33764827;0.012525467;0.001997262;0.0011563314;0.06298686;0.14159486;0.039015077;0.02400526;1.2036666e-07;5.631697e-09;5.1390977e-08;9.904917e-06;1.4202265e-06;8.303589e-05;0.7495018;1.0005423e-06;2.6372447e-06;3.746345e-07;0.0012713103;0.04330313;0.008613958;3.7403497e-06
SALIX;0.8838697671890259;0.0143442005;0.008154991;0.0056945994;0.005414675;0.03140787;0.03478073;0.013637002;0.12262971;0.008650243;0.019115202;0.076286234;0.10420412;0.009409402;0.76773953;8.016688e-12;2.5875805e-12;4.962103e-11;8.510983e-15;2.0766032e-12;2.2237023e-11;4.6034085e-10;8.308231e-11;1.2190717e-11;1.4522503e-10;4.5133934e-08;5.452286e-12;1.45195045e-11;1.0
CYPERACEAE;0.8561339378356934;0.015662303;0.011001357;0.0032600872;0.012221572;0.030825015;0.0022155936;0.71227926;0.016533023;0.0026519874;0.0015954633;0.054714967;0.1643719;0.13418645;0.040599592;3.5661646e-10;1.1141348e-11;3.5698444e-11;3.907497e-09;4.718592e-10;1.0921641e-08;0.99998856;3.854767e-10;2.2888977e-10;2.3358784e-09;4.8872963e-08;7.100037e-08;2.2995093e-06;2.7899551e-08
LYCOPODIUM;0.7115902900695801;0.0035446486;0.013031585;0.0026549413;0.013910886;0.011241571;0.015958477;0.01203936;0.029446322;0.4233542;0.018776404;0.51270604;0.00856052;0.0007755396;0.017150003;2.0242639e-07;8.0910263e-07;3.5277687e-06;6.2090476e-06;6.6926327e-06;4.997999e-05;1.5987404e-06;8.925025e-07;0.9998264;5.4469965e-06;4.3819615e-05;1.2467137e-06;1.1571885e-07;2.9791096e-05
APIACEAE;0.9478841423988342;0.8960861;0.046603005;0.004729388;0.0030216589;0.08143407;0.005783434;0.041340977;0.0073106564;0.0086327195;0.049920242;0.020625766;0.013032905;0.0038793583;0.032386616;0.9996822;4.7462363e-09;1.6055733e-11;1.3845226e-09;6.34063e-07;8.128996e-10;2.2345885e-07;2.1465163e-11;2.42567e-10;4.749005e-10;2.3877709e-11;1.4588983e-09;9.2439195e-10;1.7721516e-10
LYCOPODIUM;0.6877959966659546;0.006727754;0.014729278;0.00475284;0.041049838;0.038609434;0.013720577;0.043304574;0.045729764;0.3768288;0.08198194;0.3752182;0.020662898;0.0021151297;0.049132727;1.0393884e-06;6.7671363e-06;2.570945e-05;5.366733e-05;5.608003e-06;0.0004489563;7.249056e-06;4.74099e-06;0.9987632;1.1664118e-05;0.00055898086;4.5227234e-06;8.541235e-07;6.295607e-05
